x,z,u_x,u_y,u_z,b_x,b_y,b_z,sigma,phi,target_jx,target_jy,target_jz
4.3750000000000000e-01,6.5625000000000000e-01,-1.0648442334348592e-03,0.0000000000000000e+00,6.4791924577297759e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2078125000000000e+00,-2.1533203125000001e-03,-2.9037950123906975e-02,0.0000000000000000e+00,-1.0806149796532161e-02
4.5312500000000000e-01,6.5625000000000000e-01,-5.0497324346481681e-04,0.0000000000000000e+00,6.3938862429134824e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2117187500000000e+00,-2.1789550781250002e-03,-2.9286387891433785e-02,0.0000000000000000e+00,-8.1274738300435301e-03
4.6875000000000000e-01,6.5625000000000000e-01,5.5326297230671355e-05,0.0000000000000000e+00,6.2938654237214443e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2156250000000000e+00,-2.1972656250000000e-03,-2.9464272185345530e-02,0.0000000000000000e+00,-5.4292180672158574e-03
4.8437500000000000e-01,6.5625000000000000e-01,6.1471772286563766e-04,0.0000000000000000e+00,6.1791835470052245e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2195312500000000e+00,-2.2082519531250000e-03,-2.9571174466797356e-02,0.0000000000000000e+00,-2.7178828425210577e-03
5.0000000000000000e-01,6.5625000000000000e-01,1.1718749999999993e-03,0.0000000000000000e+00,6.0499284186625018e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2234375000000000e+00,-2.2119140625000001e-03,-2.9606837198829616e-02,0.0000000000000000e+00,-0.0000000000000000e+00
5.1562500000000000e-01,6.5625000000000000e-01,1.7254857635943587e-03,0.0000000000000000e+00,5.9062216848345976e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2273437500000000e+00,-2.2082519531250000e-03,-2.9571174466797356e-02,0.0000000000000000e+00,2.7178828425210577e-03
5.3125000000000000e-01,6.5625000000000000e-01,2.2742543029879905e-03,0.0000000000000000e+00,5.7482183371259975e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2312500000000000e+00,-2.1972656250000000e-03,-2.9464272185345530e-02,0.0000000000000000e+00,5.4292180672158574e-03
5.4687500000000000e-01,6.5625000000000000e-01,2.8169044912169060e-03,0.0000000000000000e+00,5.5761061434274591e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2351562500000000e+00,-2.1789550781250002e-03,-2.9286387891433785e-02,0.0000000000000000e+00,8.1274738300435301e-03
5.6250000000000000e-01,6.5625000000000000e-01,3.3521826512549120e-03,0.0000000000000000e+00,5.3901050060846355e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2390625000000000e+00,-2.1533203125000001e-03,-2.9037950123906975e-02,0.0000000000000000e+00,1.0806149796532161e-02
5.7812500000000000e-01,6.5625000000000000e-01,3.8788603529410185e-03,0.0000000000000000e+00,5.1904662493114061e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2429687500000000e+00,-2.1203613281250001e-03,-2.8719557391107653e-02,0.0000000000000000e+00,1.3458792801653630e-02
5.9375000000000000e-01,6.5625000000000000e-01,4.3957371345493988e-03,0.0000000000000000e+00,4.9774718378981231e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2468750000000000e+00,-2.0800781249999999e-03,-2.8331976729016883e-02,0.0000000000000000e+00,1.6079012396065129e-02
6.0937500000000000e-01,6.5625000000000000e-01,4.9016431431624079e-03,0.0000000000000000e+00,4.7514335294112295e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2507812500000000e+00,-2.0324707031250003e-03,-2.7876141853398040e-02,0.0000000000000000e+00,1.8660496241259428e-02
6.2500000000000000e-01,6.5625000000000000e-01,5.3954416882275261e-03,0.0000000000000000e+00,4.5126919622201691e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2546875000000000e+00,-1.9775390625000003e-03,-2.7353150910392476e-02,0.0000000000000000e+00,2.1197025316541884e-02
6.4062500000000000e-01,6.5625000000000000e-01,5.8760317029068832e-03,0.0000000000000000e+00,4.2616156818231325e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2585937500000000e+00,-1.9152832031250002e-03,-2.6764263830990842e-02,0.0000000000000000e+00,2.3682488901196841e-02
6.5625000000000000e-01,6.5625000000000000e-01,6.3423501080688673e-03,0.0000000000000000e+00,3.9986001080688687e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2625000000000000e+00,-1.8457031250000001e-03,-2.6110899295747780e-02,0.0000000000000000e+00,2.6110899295747780e-02
6.7187500000000000e-01,6.5625000000000000e-01,6.7933740740235195e-03,0.0000000000000000e+00,3.7240664459951235e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2664062500000000e+00,-1.7687988281250002e-03,-2.5394631317056549e-02,0.0000000000000000e+00,2.8476406246850383e-02
6.8750000000000000e-01,6.5625000000000000e-01,7.2281231753635331e-03,0.0000000000000000e+00,3.4384605431174355e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2703125000000000e+00,-1.6845703125000001e-03,-2.4617185447215473e-02,0.0000000000000000e+00,3.0773311041065954e-02
7.0312500000000000e-01,6.5625000000000000e-01,7.6456614345426993e-03,0.0000000000000000e+00,3.1422516961096408e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2742187500000000e+00,-1.5930175781250001e-03,-2.3780434621421320e-02,0.0000000000000000e+00,3.2996080233559821e-02
7.1875000000000000e-01,6.5625000000000000e-01,8.0450992501037970e-03,0.0000000000000000e+00,2.8359314099176683e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2781250000000000e+00,-1.4941406250000002e-03,-2.2886394645704078e-02,0.0000000000000000e+00,3.5139358978655666e-02
7.3437500000000000e-01,6.5625000000000000e-01,8.4255952057531239e-03,0.0000000000000000e+00,2.5200121124409770e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2820312500000000e+00,-1.3879394531250001e-03,-2.1937219340673886e-02,0.0000000000000000e+00,3.7197983930127743e-02
7.5000000000000000e-01,6.5625000000000000e-01,8.7863577567734233e-03,0.0000000000000000e+00,2.1950258280007007e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2859375000000000e+00,-1.2744140625000002e-03,-2.0935195352778602e-02,0.0000000000000000e+00,3.9166995680153305e-02
7.6562500000000000e-01,6.5625000000000000e-01,9.1266467905680489e-03,0.0000000000000000e+00,1.8615228128909781e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2898437500000000e+00,-1.1535644531250001e-03,-1.9882736645571886e-02,0.0000000000000000e+00,4.1041650706962030e-02
7.8125000000000000e-01,6.5625000000000000e-01,9.4457750584335323e-03,0.0000000000000000e+00,1.5200701563794997e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2937500000000000e+00,-1.0253906250000003e-03,-1.8782378684263912e-02,0.0000000000000000e+00,4.2817432802393529e-02
7.9687500000000000e-01,6.5625000000000000e-01,9.7431094759715554e-03,0.0000000000000000e+00,1.1712503505841771e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2976562500000000e+00,-8.8989257812500011e-04,-1.7636772327563499e-02,0.0000000000000000e+00,4.4490063951839853e-02
8.1250000000000000e-01,6.5625000000000000e-01,1.0018072289864460e-02,0.0000000000000000e+00,8.1565983270630955e-04,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3015625000000000e+00,-7.4707031250000012e-04,-1.6448677441527226e-02,0.0000000000000000e+00,4.6055514640356843e-02
8.2812500000000000e-01,6.5625000000000000e-01,1.0270142109059171e-02,0.0000000000000000e+00,4.5390750314547529e-04,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3054687500000000e+00,-5.9692382812500007e-04,-1.5220956250800277e-02,0.0000000000000000e+00,4.7510013560118358e-02
8.4375000000000000e-01,6.5625000000000000e-01,1.0498854798726164e-02,0.0000000000000000e+00,8.6613223058113354e-05,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3093750000000000e+00,-4.3945312500000017e-04,-1.3956566443266871e-02,0.0000000000000000e+00,4.8850056695828287e-02
8.5937500000000000e-01,6.5625000000000000e-01,1.0703804235683158e-02,0.0000000000000000e+00,-2.8559370505017818e-04,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3132812500000000e+00,-2.7465820312500000e-04,-1.2658554044720771e-02,0.0000000000000000e+00,5.0072415766198086e-02
8.7500000000000000e-01,6.5625000000000000e-01,1.0884642924301071e-02,0.0000000000000000e+00,-6.6207607008824569e-04,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3171875000000000e+00,-1.0253906250000042e-04,-1.1330046080722550e-02,0.0000000000000000e+00,5.1174146001161269e-02
8.9062500000000000e-01,6.5625000000000000e-01,1.1041082472233199e-02,0.0000000000000000e+00,-1.0421902948771495e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3210937500000000e+00,7.6904296874999879e-05,-9.9742430433210627e-03,0.0000000000000000e+00,5.2152593236082317e-02
9.0625000000000000e-01,6.5625000000000000e-01,1.1172893925635807e-02,0.0000000000000000e+00,-1.4252879847570378e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3250000000000000e+00,2.6367187499999958e-04,-8.5944111807876866e-03,0.0000000000000000e+00,5.3005400305869782e-02
9.2187500000000000e-01,6.5625000000000000e-01,1.1279907963874502e-02,0.0000000000000000e+00,-1.8107174786829829e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3289062500000000e+00,4.5776367187499957e-04,-7.1938746289382793e-03,0.0000000000000000e+00,5.3730512723595400e-02
9.3750000000000000e-01,6.5625000000000000e-01,1.1362014954032027e-02,0.0000000000000000e+00,-2.1978253992030470e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3328125000000000e+00,6.5917968749999983e-04,-5.7760074029987729e-03,0.0000000000000000e+00,5.4326183629933245e-02
9.5312500000000000e-01,6.5625000000000000e-01,1.1419164865855229e-02,0.0000000000000000e+00,-2.5859581977333620e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3367187500000000e+00,8.6791992187499993e-04,-4.3442252693069311e-03,0.0000000000000000e+00,5.4790978001494677e-02
9.6875000000000000e-01,6.5625000000000000e-01,1.1451367048098390e-02,0.0000000000000000e+00,-2.9744636915744228e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3406250000000000e+00,1.0839843749999999e-03,-2.9019775164321471e-03,0.0000000000000000e+00,5.5123776107927625e-02
9.8437500000000000e-01,6.5625000000000000e-01,1.1458689867531725e-02,0.0000000000000000e+00,-3.3626925891505751e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3445312500000000e+00,1.3073730468749997e-03,-1.4527386455370564e-03,0.0000000000000000e+00,5.5323776209444044e-02
1.0000000000000000e+00,6.5625000000000000e-01,1.1453630136429815e-02,0.0000000000000000e+00,-3.7500000000000025e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3484375000000000e+00,1.5380859374999997e-03,-3.6257918408423501e-18,0.0000000000000000e+00,5.5457216767118296e-02
0.0000000000000000e+00,6.7187500000000000e-01,-1.0960402956448649e-02,0.0000000000000000e+00,3.7499999999999964e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1007812500000000e+00,1.6149902343750001e-03,0.0000000000000000e+00,0.0000000000000000e+00,-5.3935927587925460e-02
1.5625000000000000e-02,6.7187500000000000e-01,-1.0887717707046879e-02,0.0000000000000000e+00,3.9913638886037847e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1046875000000000e+00,1.3842773437500000e-03,-1.5843489483929642e-03,0.0000000000000000e+00,-5.3806147539888403e-02
3.1250000000000000e-02,6.7187500000000000e-01,-1.0800946530265679e-02,0.0000000000000000e+00,4.2293402499273686e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1085937500000000e+00,1.1608886718749998e-03,-3.1648810613966669e-03,0.0000000000000000e+00,-5.3611633793584371e-02
4.6875000000000000e-02,6.7187500000000000e-01,-1.0685761078797098e-02,0.0000000000000000e+00,4.4631091176882305e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1125000000000000e+00,9.4482421874999981e-04,-4.7377886987126222e-03,0.0000000000000000e+00,-5.3287964925647073e-02
6.2500000000000000e-02,6.7187500000000000e-01,-1.0542634223914216e-02,0.0000000000000000e+00,4.6918661148936834e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1164062500000000e+00,7.3608398437499971e-04,-6.2992825880721082e-03,0.0000000000000000e+00,-5.2835920682729423e-02
7.8125000000000000e-02,6.7187500000000000e-01,-1.0372101255426938e-02,0.0000000000000000e+00,4.9148242191464301e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1203125000000000e+00,5.3466796874999988e-04,-7.8456009539249472e-03,0.0000000000000000e+00,-5.2256590079006973e-02
9.3750000000000000e-02,6.7187500000000000e-01,-1.0174758213861858e-02,0.0000000000000000e+00,5.1312154764166871e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1242187500000000e+00,3.4057617187499990e-04,-9.3730185798862886e-03,0.0000000000000000e+00,-5.1551368772647543e-02
1.0937500000000000e-01,6.7187500000000000e-01,-9.9512600935840884e-03,0.0000000000000000e+00,5.3402926596917907e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1281250000000000e+00,1.5380859374999976e-04,-1.0877855783109208e-02,0.0000000000000000e+00,-5.0721955703548205e-02
1.2500000000000000e-01,6.7187500000000000e-01,-9.7023189217673549e-03,0.0000000000000000e+00,5.5413308690601421e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1320312500000000e+00,-2.5634765625000104e-05,-1.2356487278962963e-02,0.0000000000000000e+00,-4.9770349000440306e-02
1.4062500000000000e-01,6.7187500000000000e-01,-9.4287017183708743e-03,0.0000000000000000e+00,5.7336290699392112e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1359375000000000e+00,-1.9775390625000012e-04,-1.3805350914661285e-02,0.0000000000000000e+00,-4.8698841167222645e-02
1.5625000000000000e-01,6.7187500000000000e-01,-9.1312283425208432e-03,0.0000000000000000e+00,5.9165115663167046e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1398437500000000e+00,-3.6254882812500029e-04,-1.5220956250800222e-02,0.0000000000000000e+00,-4.7510013560118469e-02
1.7187500000000000e-01,6.7187500000000000e-01,-8.8107692309207248e-03,0.0000000000000000e+00,6.0893294060399335e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1437500000000000e+00,-5.2001953125000019e-04,-1.6599892970132701e-02,0.0000000000000000e+00,-4.6206730168962318e-02
1.8750000000000000e-01,6.7187500000000000e-01,-8.4682430341260998e-03,0.0000000000000000e+00,6.2514617153592742e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1476562500000000e+00,-6.7016601562500024e-04,-1.7938839093321168e-02,0.0000000000000000e+00,-4.4792130717597634e-02
2.0312500000000000e-01,6.7187500000000000e-01,-8.1046141567178986e-03,0.0000000000000000e+00,6.4023169601090122e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1515625000000000e+00,-8.1298828125000023e-04,-1.9234568981877143e-02,0.0000000000000000e+00,-4.3269623100006815e-02
2.1875000000000000e-01,6.7187500000000000e-01,-7.7208902075908935e-03,0.0000000000000000e+00,6.5413341310899846e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1554687500000000e+00,-9.4848632812500016e-04,-2.0483961109006521e-02,0.0000000000000000e+00,-4.1642875170396665e-02
2.3437500000000000e-01,6.7187500000000000e-01,-7.3181193667420028e-03,0.0000000000000000e+00,6.6679838514051180e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1593750000000000e+00,-1.0766601562500003e-03,-2.1684005579641230e-02,0.0000000000000000e+00,-3.9915805907016044e-02
2.5000000000000000e-01,6.7187500000000000e-01,-6.8973876750960724e-03,0.0000000000000000e+00,6.7817694036889191e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1632812500000000e+00,-1.1975097656250003e-03,-2.2831811381540001e-02,0.0000000000000000e+00,-3.8092575970993914e-02
2.6562500000000000e-01,6.7187500000000000e-01,-6.4598162540437888e-03,0.0000000000000000e+00,6.8822276753660126e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1671875000000000e+00,-1.3110351562500002e-03,-2.3924613349990076e-02,0.0000000000000000e+00,-3.6177577682941942e-02
2.8125000000000000e-01,6.7187500000000000e-01,-6.0065584614879090e-03,0.0000000000000000e+00,6.9689300202708960e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1710937500000000e+00,-1.4172363281250001e-03,-2.4959778829331480e-02,0.0000000000000000e+00,-3.4175424441469926e-02
2.9687500000000000e-01,6.7187500000000000e-01,-5.5387969912989434e-03,0.0000000000000000e+00,7.0414830351605544e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1750000000000000e+00,-1.5161132812500002e-03,-2.5934814015254604e-02,0.0000000000000000e+00,-3.2090939609105029e-02
3.1250000000000000e-01,6.7187500000000000e-01,-5.0577409231703264e-03,0.0000000000000000e+00,7.0995292498541576e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1789062500000000e+00,-1.6076660156250002e-03,-2.6847369962593515e-02,0.0000000000000000e+00,-2.9929144892387571e-02
3.2812500000000000e-01,6.7187500000000000e-01,-4.5646227299372590e-03,0.0000000000000000e+00,7.1427477299372596e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1828125000000000e+00,-1.6918945312500001e-03,-2.7695248244140658e-02,0.0000000000000000e+00,-2.7695248244140658e-02
3.4375000000000000e-01,6.7187500000000000e-01,-4.0606952494786552e-03,0.0000000000000000e+00,7.1708545911732214e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1867187500000000e+00,-1.7687988281250002e-03,-2.8476406246850383e-02,0.0000000000000000e+00,-2.5394631317056493e-02
3.5937500000000000e-01,6.7187500000000000e-01,-3.5472286283616990e-03,0.0000000000000000e+00,7.1836034249706995e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1906250000000000e+00,-1.8383789062500003e-03,-2.9188962092672965e-02,0.0000000000000000e+00,-2.3032836498822595e-02
3.7500000000000000e-01,6.7187500000000000e-01,-3.0255072444132424e-03,0.0000000000000000e+00,7.1807856344618644e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1945312500000000e+00,-1.9006347656250000e-03,-2.9831199172163092e-02,0.0000000000000000e+00,-2.0615553560024535e-02
3.9062500000000000e-01,6.7187500000000000e-01,-2.4968266154088764e-03,0.0000000000000000e+00,7.1622306809528960e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1984375000000000e+00,-1.9555664062500004e-03,-3.0401570279942947e-02,0.0000000000000000e+00,-1.8148605946991303e-02
